DateTimeOfCall,HourlyNotionalCost,IncidentNotionalCost,AnimalGroupParent,WardCode,Ward,Latitude,Longitude
09/07/2011 21:39,260,260,Cat,E05000260,Parsons Green and Walham,NULL,NULL
10/07/2011 02:13,260,260,Fox,E05009405,Stanley,NULL,NULL
10/07/2011 08:52,260,260,Bird,E05000177,Greenford Broadway,NULL,NULL
10/07/2011 11:33,260,260,Horse,E05000154,Fieldway,51.34934848,-0.022421741
10/07/2011 13:56,260,260,Cat,E05000451,Rushey Green,NULL,NULL
10/07/2011 16:38,260,260,Bird,E05000644,St. James's,NULL,NULL
10/07/2011 20:11,260,260,Bird,E05000448,Lewisham Central,51.46384407,-0.01119965
10/07/2011 20:12,260,780,Horse,E05000212,Upper Edmonton,51.60896258,-0.034340972
10/07/2011 22:16,260,260,Cat,E05000449,New Cross,NULL,NULL
11/07/2011 09:09,260,260,Cat,E05000608,William Morris,51.58941416,-0.037624361
11/07/2011 13:23,260,260,Cat,E05000188,South Acton,NULL,NULL
13/07/2011 12:08,260,260,Cat,E05000341,Uxbridge South,NULL,NULL
13/07/2011 12:55,260,260,Fox,E05000485,Green Street East,NULL,NULL
13/07/2011 15:13,260,260,Cat,E05000320,St. Andrew's,51.55087105,0.200162648
14/07/2011 22:22,260,260,Cat,E05000044,Burnt Oak,51.60152828,-0.264865466
15/07/2011 11:51,260,780,Horse,E05000607,Valley,51.60830546,-0.033228363
15/07/2011 14:33,260,260,Fox,E05009336,Whitechapel,51.51723055,-0.061425634
15/07/2011 20:58,260,260,Bird,E05000095,Mapesbury,51.54693752,-0.204622646
15/07/2011 21:02,260,260,Fox,E05000278,Seven Sisters,NULL,NULL
16/07/2011 12:29,260,260,Cat,E05000323,Upminster,51.55777322,0.252519046
16/07/2011 20:02,260,260,Cat,E05011109,Old Kent Road,NULL,NULL
16/07/2011 20:29,260,260,Cat,E05011109,Old Kent Road,NULL,NULL
17/07/2011 09:44,260,260,Cat,E05000608,William Morris,NULL,NULL
17/07/2011 20:39,260,260,Bird,E05000273,Hornsey,NULL,NULL
18/07/2011 17:25,260,260,Cat,E05000481,East Ham North,NULL,NULL
19/07/2011 11:04,260,260,Cat,E05000515,Wanstead,51.56609358,0.025509385
19/07/2011 17:26,260,260,Cat,E05000433,Thornton,NULL,NULL
19/07/2011 18:47,260,260,Cat,E05011109,Old Kent Road,NULL,NULL
20/07/2011 08:18,260,260,Squirrel,E05000591,Cathall,NULL,NULL
20/07/2011 18:40,260,520,Bird,E05000322,Squirrel's Heath,51.58684343,0.215425195
21/07/2011 18:36,260,260,Bird,E05000448,Lewisham Central,NULL,NULL
21/07/2011 19:04,260,260,Cat,E05009399,Notting Dale,51.51157976,-0.217081948
22/07/2011 08:55,260,260,Bird,E05000506,Hainault,51.60858828,0.119486693
22/07/2011 10:18,260,260,Dog,E05000341,Uxbridge South,51.54192261,-0.485350818
22/07/2011 17:52,260,260,Unknown - Domestic Animal Or Pet,E05000192,Walpole,51.50898548,-0.321026675
23/07/2011 00:46,260,260,Dog,E05009329,St. Dunstan's,NULL,NULL
23/07/2011 13:01,260,520,Cat,E05000430,Streatham Hill,51.43958602,-0.127753622
23/07/2011 13:48,260,260,Bird,E05000177,Greenford Broadway,NULL,NULL
24/07/2011 19:39,260,260,Ferret,E05011487,Waddon,NULL,NULL
24/07/2011 19:49,260,260,Horse,E05000197,Edmonton Green,51.61415513,-0.03940338
25/07/2011 16:35,260,260,Cat,E05009371,De Beauvoir,NULL,NULL
25/07/2011 16:54,260,260,Bird,E05000408,Grove,51.41005638,-0.308318681
27/07/2011 14:28,260,260,Cat,E05000298,Pinner South,NULL,NULL
27/07/2011 23:09,260,260,Cat,E05000438,Blackheath,NULL,NULL
28/07/2011 07:29,260,260,Dog,E05000203,Jubilee,51.63635749,-0.052868051
28/07/2011 20:26,260,260,Bird,E05000252,Avonmore and Brook Green,NULL,NULL
28/07/2011 21:32,260,260,Dog,E05000224,Middle Park and Sutcliffe,51.44373246,0.042380415
30/07/2011 09:45,260,520,Dog,E05000049,East Finchley,51.59278292,-0.178474307
31/07/2011 11:12,260,260,Cat,E05000371,Finsbury Park,51.55872952,-0.109750714
31/07/2011 21:33,260,260,Cat,E05000376,Junction,NULL,NULL
02/08/2011 10:51,260,260,Cat,E05000275,Noel Park,51.59113839,-0.108074469
02/08/2011 22:10,260,NULL,Fox,E05000597,Hale End and Highams Park,51.60727858,-0.009659447
03/08/2011 10:42,260,260,Bird,E05000202,Highlands,NULL,NULL
04/08/2011 13:52,260,260,Cat,E05011480,Selsdon & Addington Village,51.35397575,-0.06964627
04/08/2011 19:29,260,260,Bird,E05000217,Coldharbour and New Eltham,NULL,NULL
04/08/2011 22:14,260,260,Dog,E05000352,Feltham West,51.44255695,-0.418593064
05/08/2011 14:54,260,260,Dog,E05000297,Pinner,51.59552446,-0.388063255
06/08/2011 03:54,260,260,Cat,E05000041,Village,51.54158157,0.148214917
06/08/2011 06:13,260,260,Cat,E05000041,Village,51.54158157,0.148214917
06/08/2011 13:06,260,260,Bird,E05000484,Forest Gate South,NULL,NULL
07/08/2011 11:17,260,520,Cat,E05000043,Brunswick Park,51.62737313,-0.146097301
07/08/2011 16:29,260,260,Bird,E05000345,Yiewsley,NULL,NULL
07/08/2011 19:59,260,260,Dog,E05009321,Bromley North,NULL,NULL
08/08/2011 00:56,260,520,Unknown - Heavy Livestock Animal,E05000371,Finsbury Park,51.56232631,-0.1119678
08/08/2011 15:46,260,260,Cat,E05000142,Regent's Park,NULL,NULL
08/08/2011 16:39,260,260,Cat,E05000098,Queens Park,NULL,NULL
08/08/2011 20:16,260,260,Dog,E05000184,Northolt Mandeville,NULL,NULL
09/08/2011 17:06,260,520,Cat,E05000454,Whitefoot,51.43202481,0.008998771
10/08/2011 22:59,260,260,Cat,E05011102,Faraday,NULL,NULL
11/08/2011 17:14,260,260,Cat,E05000128,Belsize,NULL,NULL
11/08/2011 19:00,260,260,Cat,E05011102,Faraday,NULL,NULL
11/08/2011 23:31,260,260,Cat,E05000182,Northfield,51.5035573,-0.321255143
14/08/2011 21:27,260,260,Fox,E05011097,Champion Hill,NULL,NULL
15/08/2011 12:23,260,1300,Horse,E05000341,Uxbridge South,51.52180139,-0.488397217
15/08/2011 21:19,260,260,Dog,E05000341,Uxbridge South,51.5254074,-0.486317223
16/08/2011 12:12,260,260,Cat,E05000411,St. James,NULL,NULL
16/08/2011 14:27,260,520,Horse,E05000117,Darwin,51.30481082,0.063309827
17/08/2011 00:11,260,260,Fox,E05000594,Endlebury,NULL,NULL
17/08/2011 11:46,260,520,Dog,E05000053,Golders Green,NULL,NULL
17/08/2011 19:02,260,260,Dog,E05000317,Pettits,51.59377304,0.181097417
18/08/2011 10:45,260,260,Cat,E05000256,Hammersmith Broadway,NULL,NULL
18/08/2011 17:46,260,260,Cat,E05000595,Forest,NULL,NULL
18/08/2011 18:41,260,260,Cat,E05000461,Graveney,51.42171137,-0.158041903
18/08/2011 19:47,260,260,Cat,E05000603,Lea Bridge,NULL,NULL
20/08/2011 06:18,260,260,Cat,E05000253,College Park and Old Oak,NULL,NULL
20/08/2011 11:03,260,260,Cat,E05009376,Homerton,51.5453975,-0.046382631
20/08/2011 11:53,260,260,Dog,E05000028,Becontree,NULL,NULL
22/08/2011 07:13,260,520,Cat,E05000033,Goresbrook,NULL,NULL
22/08/2011 12:15,260,260,Fox,E05000604,Leyton,51.5722067,-0.010093733
22/08/2011 13:35,260,520,Cat,E05000482,East Ham South,51.52239078,0.048162048
22/08/2011 16:45,260,260,Bird,E05000300,Rayners Lane,51.57601322,-0.371320384
22/08/2011 19:18,260,260,Unknown - Heavy Livestock Animal,E05000647,Warwick,51.49408557,-0.147232491
23/08/2011 00:19,260,260,Cat,E05009333,Spitalfields & Banglatown,NULL,NULL
23/08/2011 19:11,260,260,Cat,E05011488,West Thornton,NULL,NULL
23/08/2011 20:46,260,260,Cat,E05000451,Rushey Green,NULL,NULL
24/08/2011 11:55,260,260,Cat,E05011489,Woodside,NULL,NULL
24/08/2011 12:00,260,260,Cat,E05000366,Barnsbury,51.54284494,-0.108966932
24/08/2011 14:30,260,260,Dog,E05000343,West Ruislip,51.57931199,-0.442081029
24/08/2011 16:55,260,260,Cat,E05000199,Enfield Lock,51.67680053,-0.028844069
24/08/2011 17:29,260,260,Bird,E05000049,East Finchley,NULL,NULL
24/08/2011 23:08,260,260,Cat,E05000171,Cleveland,51.51559791,-0.328162673
25/08/2011 16:00,260,260,Cat,E05000452,Sydenham,NULL,NULL
25/08/2011 17:08,260,260,Dog,E05000114,Cray Valley East,51.38928033,0.117859006
26/08/2011 20:21,260,260,Dog,E05000549,Rotherhithe,51.49559048,-0.05198591
27/08/2011 11:39,260,260,Fox,E05009317,Bethnal Green,51.52876654,-0.048867994
28/08/2011 07:29,260,260,Hamster,E05000452,Sydenham,NULL,NULL
28/08/2011 09:40,260,260,Cat,E05011484,South Croydon,NULL,NULL
28/08/2011 15:46,260,260,Dog,E05000461,Graveney,51.41878616,-0.147602676
29/08/2011 14:11,260,260,Cat,E05000336,Northwood Hills,NULL,NULL
30/08/2011 10:15,260,260,Budgie,E05011232,Thamesmead East,NULL,NULL
30/08/2011 11:02,260,260,Cat,E05011247,Loxford,NULL,NULL
30/08/2011 15:25,260,260,Dog,E05000212,Upper Edmonton,51.61394908,-0.071449794
30/08/2011 15:47,260,260,Cat,E05000381,Tollington,NULL,NULL
30/08/2011 18:53,260,260,Cat,E05000423,Herne Hill,51.46981036,-0.101449112
02/09/2011 11:37,260,260,Cat,E05000059,Totteridge,51.62026123,-0.180061064
03/09/2011 14:13,260,260,Cat,E05000625,Thamesfield,NULL,NULL
03/09/2011 15:48,260,260,Bird,E05000126,Shortlands,51.40588729,0.001871381
03/09/2011 20:53,260,260,Dog,E05011223,Crook Log,NULL,NULL
04/09/2011 10:53,260,260,Cat,E05009381,London Fields,NULL,NULL
04/09/2011 16:36,260,260,Dog,E05009321,Bromley North,NULL,NULL
06/09/2011 09:19,260,260,Bird,E05009293,Bread Street,51.51458024,-0.097253259
07/09/2011 20:59,260,260,Cat,E05000303,Stanmore Park,51.6170577,-0.308590074
10/09/2011 13:43,260,260,Cat,E05009329,St. Dunstan's,NULL,NULL
10/09/2011 14:37,260,260,Cat,E05000424,Knight's Hill,NULL,NULL
10/09/2011 17:07,260,780,Cat,E05000230,Woolwich Riverside,NULL,NULL
11/09/2011 20:33,260,260,Cat,E05011468,Fairfield,51.38096656,-0.095097529
12/09/2011 00:35,260,260,Dog,E05011228,Northumberland Heath,NULL,NULL
12/09/2011 13:07,260,260,Fox,E05000122,Orpington,NULL,NULL
13/09/2011 08:48,260,260,Cat,E05000600,Higham Hill,NULL,NULL
14/09/2011 09:51,260,260,Bird,E05000202,Highlands,51.65386421,-0.090528527
14/09/2011 10:12,260,260,Dog,E05000171,Cleveland,51.52895099,-0.324962907
14/09/2011 13:55,260,260,Cat,E05000433,Thornton,NULL,NULL
15/09/2011 15:19,260,260,Cat,E05000054,Hale,NULL,NULL
16/09/2011 09:28,260,260,Cat,E05009378,Hoxton West,NULL,NULL
16/09/2011 18:42,260,260,Bird,E05000036,Mayesbrook,NULL,NULL
17/09/2011 06:18,260,260,Fox,E05009405,Stanley,NULL,NULL
17/09/2011 19:59,260,1040,Dog,E05000039,Thames,NULL,NULL
18/09/2011 11:11,260,260,Cat,E05000138,Holborn and Covent Garden,NULL,NULL
18/09/2011 16:08,260,260,Cat,E05000531,Twickenham Riverside,NULL,NULL
19/09/2011 06:03,260,260,Fox,E05000363,Osterley and Spring Grove,51.48235983,-0.32803963
19/09/2011 10:25,260,260,Bird,E05000217,Coldharbour and New Eltham,51.43099875,0.055220543
19/09/2011 10:57,260,260,Cat,E05000606,Markhouse,51.57904147,-0.033596225
19/09/2011 18:51,260,260,Dog,E05000603,Lea Bridge,51.57122209,-0.031162577
19/09/2011 19:36,260,260,Cat,E05000531,Twickenham Riverside,NULL,NULL
19/09/2011 21:38,260,260,Dog,E05000565,Sutton North,51.37379702,-0.185656256
20/09/2011 11:53,260,260,Bird,E05000475,Beckton,51.52136739,0.080766184
21/09/2011 07:55,260,260,Cat,E05000381,Tollington,NULL,NULL
22/09/2011 08:38,260,260,Dog,E05000433,Thornton,NULL,NULL
22/09/2011 17:28,260,260,Cat,E05000425,Larkhall,NULL,NULL
22/09/2011 23:19,260,260,Cat,E05000428,St. Leonard's,NULL,NULL
24/09/2011 08:15,260,520,Cat,E05000321,South Hornchurch,51.53442292,0.198230978
25/09/2011 13:13,260,260,Cat,E05000444,Forest Hill,NULL,NULL
25/09/2011 21:52,260,520,Horse,E05000318,Rainham and Wennington,51.5075704,0.21064327
25/09/2011 23:44,260,260,Cat,E05000322,Squirrel's Heath,NULL,NULL
26/09/2011 10:45,260,260,Unknown - Domestic Animal Or Pet,E05000105,Willesden Green,51.54676336,-0.235825765
26/09/2011 16:44,260,260,Dog,E05000062,West Hendon,51.576098,-0.226925119
28/09/2011 10:50,260,260,Cat,E05000275,Noel Park,NULL,NULL
28/09/2011 10:55,260,780,Horse,E05000309,Emerson Park,51.57276421,0.241266584
28/09/2011 15:14,260,260,Hamster,E05000328,Charville,51.52523885,-0.422376831
28/09/2011 18:32,260,260,Cat,E05000114,Cray Valley East,NULL,NULL
29/09/2011 21:41,260,260,Cat,E05009333,Spitalfields & Banglatown,51.52022505,-0.067957984
29/09/2011 22:16,260,260,Cat,E05011483,Shirly South,NULL,NULL
01/10/2011 11:09,260,260,Cat,E05000267,Bounds Green,51.60578568,-0.130990772
01/10/2011 18:36,260,260,Cat,E05000482,East Ham South,51.52721775,0.066745717
02/10/2011 08:32,260,260,Cat,E05000330,Harefield,NULL,NULL
02/10/2011 10:45,260,260,Dog,E05000556,Beddington South,51.3478044,-0.138978905
02/10/2011 14:34,260,260,Dog,E05000164,South Norwood,51.40508867,-0.083196278
02/10/2011 20:00,260,520,Cat,E05000141,King's Cross,51.52818383,-0.11940715
03/10/2011 20:23,260,260,Cat,E05000165,Thornton Heath,NULL,NULL
04/10/2011 00:08,260,260,Cat,E05009384,Stamford Hill West,51.56950573,-0.079520845
05/10/2011 06:37,260,260,Fox,E05009373,Hackney Downs,51.56260061,-0.062656792
07/10/2011 07:25,260,260,Unknown - Heavy Livestock Animal,E05000510,Newbury,51.57721342,0.099883968
08/10/2011 09:36,260,1040,Horse,E05000405,Chessington South,51.3549067,-0.32165141
08/10/2011 13:34,260,260,Hamster,E05000173,Ealing Broadway,NULL,NULL
09/10/2011 15:22,260,260,Dog,E05000208,Southgate,NULL,NULL
10/10/2011 09:22,260,260,Horse,E05000597,Hale End and Highams Park,51.60158145,0.001730321
10/10/2011 16:46,260,520,Cat,E05000335,Northwood,NULL,NULL
10/10/2011 19:49,260,260,Bird,E05000170,Acton Central,NULL,NULL
11/10/2011 16:06,260,260,Cat,E05000139,Kentish Town,51.55168209,-0.136901078
11/10/2011 18:56,260,260,Cat,E05000375,Holloway,51.55387274,-0.122573983
13/10/2011 12:24,260,260,Cat,E05000171,Cleveland,51.52201688,-0.32931127
14/10/2011 13:22,260,260,Dog,E05000358,Hounslow Central,NULL,NULL
14/10/2011 14:42,260,260,Unknown - Domestic Animal Or Pet,E05000329,Eastcote and East Ruislip,NULL,NULL
14/10/2011 19:29,260,520,Unknown - Domestic Animal Or Pet,E05000114,Cray Valley East,NULL,NULL
14/10/2011 19:52,260,260,Cat,E05000430,Streatham Hill,51.44125062,-0.134578076
15/10/2011 14:48,260,260,Bird,E05000175,East Acton,51.52710928,-0.278466052
15/10/2011 16:23,260,260,Bird,E05000647,Warwick,NULL,NULL
15/10/2011 19:29,260,260,Dog,E05000031,Eastbury,51.53384858,0.099993441
16/10/2011 13:09,260,260,Cat,E05000262,Sands End,NULL,NULL
16/10/2011 13:54,260,260,Cat,E05000336,Northwood Hills,NULL,NULL
16/10/2011 15:20,260,260,Squirrel,E05000210,Town,NULL,NULL
17/10/2011 15:55,260,260,Dog,E05000310,Gooshays,NULL,NULL
18/10/2011 17:16,260,260,Dog,E05000631,Bayswater,NULL,NULL
18/10/2011 21:45,260,260,Cat,E05000436,Vassall,NULL,NULL
19/10/2011 14:12,260,260,Bird,E05000085,Alperton,51.54397539,-0.305403341
20/10/2011 21:15,260,260,Cat,E05011109,Old Kent Road,51.48385255,-0.069784557
21/10/2011 14:05,260,260,Cat,E05000131,Cantelowes,51.54606196,-0.13013578
21/10/2011 15:42,260,260,Bird,E05000104,Wembley Central,51.54455734,-0.297146894
22/10/2011 10:57,260,260,Cat,E05000097,Preston,51.56801332,-0.288738891
22/10/2011 15:21,260,260,Cat,E05009374,Hackney Wick,51.54535234,-0.039894308
23/10/2011 09:10,260,260,Cat,E05000310,Gooshays,NULL,NULL
23/10/2011 14:22,260,520,Bird,E05000073,Danson Park,51.4543355,0.12183349
23/10/2011 18:39,260,260,Cat,E05000111,Chislehurst,51.41228933,0.075361791
23/10/2011 21:33,260,260,Cat,E05000627,Wandsworth Common,NULL,NULL
24/10/2011 17:56,260,260,Dog,E05000120,Kelsey and Eden Park,51.39453656,-0.027733103
24/10/2011 18:16,260,520,Cat,E05000328,Charville,NULL,NULL
25/10/2011 17:42,260,520,Dog,E05000153,Fairfield,51.36568367,-0.075058645
25/10/2011 18:29,260,260,Cat,E05000270,Fortis Green,51.60393915,-0.156381079
26/10/2011 19:13,260,520,Dog,E05000322,Squirrel's Heath,NULL,NULL
29/10/2011 19:03,260,260,Dog,E05011219,Bexleyheath,NULL,NULL
30/10/2011 10:21,260,260,Dog,E05000318,Rainham and Wennington,NULL,NULL
30/10/2011 10:54,260,260,Bird,E05009386,Victoria,NULL,NULL
31/10/2011 11:30,260,260,Cat,E05011240,Clementswood,NULL,NULL
02/11/2011 16:19,260,260,Cat,E05000204,Lower Edmonton,NULL,NULL
03/11/2011 08:27,260,520,Cat,E05000341,Uxbridge South,51.53982041,-0.491087746
03/11/2011 16:11,260,260,Dog,E05000307,Cranham,51.57593971,0.25810753
05/11/2011 11:50,260,520,Dog,E05000054,Hale,51.63867829,-0.266873647
05/11/2011 17:18,260,260,Bird,E05011250,Newbury,51.56815993,0.094228811
06/11/2011 11:56,260,260,Bird,E05009405,Stanley,NULL,NULL
07/11/2011 09:27,260,260,Dog,E05009327,Mile End,NULL,NULL
08/11/2011 16:26,260,260,Dog,E05000111,Chislehurst,NULL,NULL
10/11/2011 06:36,260,260,Dog,E05000167,Waddon,51.36855152,-0.11145912
10/11/2011 06:46,260,260,Horse,E05000571,Wandle Valley,51.38326328,-0.157215018
10/11/2011 10:27,260,260,Dog,E05000462,Hillside,51.42203656,-0.210399303
11/11/2011 15:30,260,780,Bird,E05000185,Northolt West End,51.53177802,-0.394021716
11/11/2011 18:31,260,520,Bird,E05011117,Surrey Docks,51.49259938,-0.041942931
12/11/2011 10:00,260,260,Cat,E05000038,River,51.53452051,0.151732675
13/11/2011 00:49,260,260,Dog,E05000320,St. Andrew's,NULL,NULL
13/11/2011 13:08,260,260,Bird,E05000095,Mapesbury,NULL,NULL
14/11/2011 10:38,260,260,Unknown - Domestic Animal Or Pet,E05009373,Hackney Downs,51.5545394,-0.058079912
15/11/2011 07:40,260,260,Bird,E05000504,Fullwell,51.5863823,0.079404148
15/11/2011 09:45,260,260,Cat,E05000128,Belsize,NULL,NULL
17/11/2011 12:25,260,260,Horse,E05000218,Eltham North,51.45188323,0.066305761
17/11/2011 17:52,260,260,Cat,E05000142,Regent's Park,NULL,NULL
17/11/2011 19:40,260,260,Dog,E05009334,Stepney Green,NULL,NULL
18/11/2011 09:21,260,260,Cat,E05000118,Farnborough and Crofton,51.36104113,0.069684907
18/11/2011 18:46,260,260,Bird,E05011249,Monkhams,51.60787139,0.033404634
19/11/2011 22:14,260,260,Dog,E05009309,Queenhithe,51.51163891,-0.097764989
22/11/2011 03:30,260,520,Horse,E05000571,Wandle Valley,51.38425147,-0.158296285
23/11/2011 11:39,260,260,Dog,E05000524,Kew,51.48412507,-0.282779136
23/11/2011 12:24,260,260,Dog,E05000493,Wall End,51.53171641,0.066617792
24/11/2011 08:55,260,260,Cat,E05000207,Southbury,51.66102436,-0.0517955
24/11/2011 14:36,260,260,Bird,E05000408,Grove,51.41104008,-0.301725172
24/11/2011 22:19,260,260,Deer,E05000310,Gooshays,51.60889849,0.227547407
25/11/2011 07:07,260,260,Cat,E05000198,Enfield Highway,51.66224146,-0.039033582
27/11/2011 16:57,260,260,Cat,E05000480,East Ham Central,NULL,NULL
28/11/2011 08:49,260,520,Horse,E05000309,Emerson Park,51.57276421,0.241266584
28/11/2011 10:46,260,260,Bird,E05011111,Peckham Rye,NULL,NULL
29/11/2011 00:46,260,260,Cat,E05000273,Hornsey,51.58738112,-0.117671242
29/11/2011 13:10,260,520,Bird,E05000130,Camden Town with Primrose Hill,51.54258617,-0.151982666
29/11/2011 15:11,260,260,Cat,E05000354,Hanworth Park,51.43884274,-0.417886764
29/11/2011 21:41,260,260,Deer,E05000310,Gooshays,NULL,NULL
03/12/2011 02:20,260,260,Cat,E05000113,Copers Cope,51.41801435,-0.024910616
03/12/2011 10:57,260,260,Dog,E05000137,Highgate,51.57131936,-0.167600351
03/12/2011 11:39,260,260,Cat,E05000227,Shooters Hill,NULL,NULL
04/12/2011 12:39,260,NULL,Horse,E05000207,Southbury,51.66023599,-0.051973898
04/12/2011 13:06,260,260,Cat,E05000594,Endlebury,51.62649127,-0.013658806
04/12/2011 15:29,260,260,Cat,E05000253,College Park and Old Oak,51.51664198,-0.247483497
06/12/2011 11:37,260,260,Cat,E05000470,St. Helier,NULL,NULL
06/12/2011 16:40,260,260,Dog,E05000477,Canning Town North,NULL,NULL
06/12/2011 17:22,260,260,Bird,E05000632,Bryanston and Dorset Square,51.52097699,-0.160007659
07/12/2011 13:01,260,260,Horse,E05000559,Carshalton South and Clockhouse,51.33918096,-0.15611196
09/12/2011 10:53,260,520,Bird,E05000552,Surrey Docks,51.49377917,-0.039356834
11/12/2011 12:43,260,260,Cat,E05011489,Woodside,NULL,NULL
13/12/2011 13:58,260,260,Cat,E05000626,Tooting,NULL,NULL
16/12/2011 12:45,260,260,Cat,E05000098,Queens Park,51.53046193,-0.219890643
17/12/2011 14:19,260,520,Bird,E05000364,Syon,51.47450072,-0.32806767
17/12/2011 15:35,260,260,Dog,E05000343,West Ruislip,NULL,NULL
17/12/2011 17:36,260,260,Cat,E05009332,Shadwell,51.51199095,-0.054557461
17/12/2011 18:25,260,520,Cat,E05011110,Peckham,NULL,NULL
18/12/2011 19:20,260,260,Dog,E05011231,Slade Green & Northend,NULL,NULL
19/12/2011 09:49,260,260,Cat,E05000435,Tulse Hill,51.45047038,-0.118399603
19/12/2011 12:36,260,260,Fox,E05000263,Shepherd's Bush Green,NULL,NULL
19/12/2011 13:47,260,260,Dog,E05000049,East Finchley,51.58840393,-0.174448693
20/12/2011 10:17,260,260,Cat,E05000435,Tulse Hill,51.45047038,-0.118399603
20/12/2011 10:30,260,260,Cat,E05000449,New Cross,51.47640255,-0.031706903
22/12/2011 11:47,260,260,Bird,E05000222,Greenwich West,51.47270806,-0.00361435
23/12/2011 10:21,260,520,Bird,E05009303,Dowgate,51.51090094,-0.091641986
24/12/2011 14:08,260,260,Bird,E05000433,Thornton,NULL,NULL
24/12/2011 14:44,260,260,Cat,E05000191,Southfield,NULL,NULL
25/12/2011 09:38,260,260,Unknown - Domestic Animal Or Pet,E05000591,Cathall,NULL,NULL
26/12/2011 12:50,260,260,Cat,E05000194,Bush Hill Park,51.64130135,-0.077283265
26/12/2011 12:58,260,260,Bird,E05000209,Southgate Green,NULL,NULL
26/12/2011 16:21,260,260,Cat,E05000601,Hoe Street,NULL,NULL
27/12/2011 12:14,260,260,Cat,E05000321,South Hornchurch,NULL,NULL
27/12/2011 13:12,260,260,Cat,E05000103,Welsh Harp,51.57629131,-0.26152585
28/12/2011 09:32,260,260,Bird,E05000340,Uxbridge North,NULL,NULL
28/12/2011 11:52,260,520,Horse,E05000114,Cray Valley East,51.38513632,0.131651702
28/12/2011 12:28,260,260,Bird,E05000340,Uxbridge North,NULL,NULL
28/12/2011 20:23,260,260,Cat,E05000029,Chadwell Heath,NULL,NULL
29/12/2011 10:16,260,260,Cat,E05000599,High Street,51.5825158,-0.031642043
29/12/2011 17:56,260,260,Cat,E05000306,Brooklands,NULL,NULL
30/12/2011 16:54,260,780,Deer,E05000314,Heaton,51.60680725,0.202099996
01/01/2012 13:39,260,780,Cat,E05011252,South Woodford,51.59180798,0.013211406
02/01/2012 09:26,260,260,Cat,E05000134,Gospel Oak,51.55105761,-0.152576839
02/01/2012 13:04,260,260,Cat,E05000274,Muswell Hill,NULL,NULL
03/01/2012 20:13,260,780,Cat,E05009322,Bromley South,51.51887743,-0.016844426
04/01/2012 15:30,260,260,Dog,E05000075,Erith,51.47817917,0.179494985
05/01/2012 13:11,260,520,Dog,E05000414,Tolworth and Hook Rise,51.37535346,-0.285443139
06/01/2012 13:25,260,260,Cat,E05000201,Haselbury,51.61708887,-0.085805107
07/01/2012 22:03,260,260,Cat,E05000143,St. Pancras and Somers Town,NULL,NULL
07/01/2012 22:52,260,260,Dog,E05000524,Kew,51.48069102,-0.282245578
08/01/2012 09:58,260,260,Cat,E05000437,Bellingham,51.42448515,-0.020934939
